unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"49B7852A-4900-7921-E050-A8C063056E8D","1180000","2017-01-20","EC2Y 8BN","F","N","L","FLAT 544","WILLOUGHBY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/49B7852A-4900-7921-E050-A8C063056E8D/current"
"1061746E-3EB2-3C34-E063-4804A8C0F9E7","955000","2024-01-22","EC2Y 8BN","F","N","L","FLAT 601","WILLOUGHBY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-3EB2-3C34-E063-4804A8C0F9E7/current"
"5340B1C5-174C-8052-E063-4804A8C06EE4","775000","2026-04-30","EC2Y 8BN","F","N","L","FLAT 702","WILLOUGHBY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5340B1C5-174C-8052-E063-4804A8C06EE4/current"
"F87E72F8-8CC7-176C-E053-6B04A8C0D2BE","645000","2023-02-01","EC2Y 8BN","F","N","L","FLAT 702","WILLOUGHBY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F8-8CC7-176C-E053-6B04A8C0D2BE/current"
"5A9D8B55-73F9-68EB-E053-6B04A8C0D293","955000","2017-08-11","EC2Y 8BN","F","N","L","FLAT 713","WILLOUGHBY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5A9D8B55-73F9-68EB-E053-6B04A8C0D293/current"
"4C4EDFFF-AA3B-1854-E050-A8C063054F34","960000","2017-02-17","EC2Y 8BN","F","N","L","FLAT 718","WILLOUGHBY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4C4EDFFF-AA3B-1854-E050-A8C063054F34/current"
"2859C1AB-7465-52B4-E063-4804A8C05948","945000","2024-10-18","EC2Y 8BP","F","N","L","FLAT 102","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AB-7465-52B4-E063-4804A8C05948/current"
"4C1B673E-CE00-D8EA-E063-4704A8C0BF7D","775000","2025-09-04","EC2Y 8BP","F","N","L","FLAT 103","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4C1B673E-CE00-D8EA-E063-4704A8C0BF7D/current"
"D4D42646-128D-27F6-E053-6C04A8C0A572","840000","2021-10-29","EC2Y 8BP","F","N","L","FLAT 106","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-128D-27F6-E053-6C04A8C0A572/current"
"D4D42645-2FD0-27F6-E053-6C04A8C0A572","790000","2021-11-26","EC2Y 8BP","F","N","L","FLAT 108","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42645-2FD0-27F6-E053-6C04A8C0A572/current"
"2859C1AC-3D82-52B4-E063-4804A8C05948","790000","2024-11-08","EC2Y 8BP","F","N","L","FLAT 110","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2859C1AC-3D82-52B4-E063-4804A8C05948/current"
"404A5AF3-C5DC-CD2B-E050-A8C063055C7B","995000","2016-10-14","EC2Y 8BP","F","N","L","FLAT 207","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/404A5AF3-C5DC-CD2B-E050-A8C063055C7B/current"
"34428D7E-4EB8-B86C-E050-A8C06205059C","975000","2016-04-20","EC2Y 8BP","F","N","L","FLAT 305","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-4EB8-B86C-E050-A8C06205059C/current"
"237B17FD-970F-22AC-E063-4804A8C0EA3A","780000","2024-05-17","EC2Y 8BP","F","N","L","FLAT 308","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FD-970F-22AC-E063-4804A8C0EA3A/current"
"34428D7E-CDE9-B86C-E050-A8C06205059C","1150000","2016-03-31","EC2Y 8BP","F","N","L","FLAT 401","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-CDE9-B86C-E050-A8C06205059C/current"
"8355F009-3EE4-55C5-E053-6B04A8C0D090","965000","2018-12-20","EC2Y 8BP","F","N","L","FLAT 402","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-3EE4-55C5-E053-6B04A8C0D090/current"
"DE2D0CDF-F72B-51EE-E053-6C04A8C00671","900000","2022-03-03","EC2Y 8BP","F","N","L","FLAT 403","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CDF-F72B-51EE-E053-6C04A8C00671/current"
"EA3278A9-788C-2676-E053-6B04A8C015F8","850000","2022-08-12","EC2Y 8BP","F","N","L","FLAT 404","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278A9-788C-2676-E053-6B04A8C015F8/current"
"34222871-EA6E-4D2B-E063-4704A8C07853","830000","2025-03-26","EC2Y 8BP","F","N","L","FLAT 406","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222871-EA6E-4D2B-E063-4704A8C07853/current"
"237B17FD-9399-22AC-E063-4804A8C0EA3A","718000","2024-05-23","EC2Y 8BP","F","N","L","FLAT 408","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FD-9399-22AC-E063-4804A8C0EA3A/current"
"F5E8B081-905F-3A13-E053-6C04A8C060B7","770000","2023-01-26","EC2Y 8BP","F","N","L","FLAT 410","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-905F-3A13-E053-6C04A8C060B7/current"
"C8A3A575-CF06-0425-E053-6C04A8C0947B","930000","2021-06-30","EC2Y 8BP","F","N","L","FLAT 502","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A575-CF06-0425-E053-6C04A8C0947B/current"
"1C3E72FD-C547-F410-E063-4804A8C0DFA6","925000","2024-01-17","EC2Y 8BP","F","N","L","FLAT 504","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FD-C547-F410-E063-4804A8C0DFA6/current"
"E53EDD2E-04ED-83EC-E053-6B04A8C03A59","750000","2022-07-15","EC2Y 8BP","F","N","L","FLAT 508","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-04ED-83EC-E053-6B04A8C03A59/current"
"1A0C5C63-03BA-7CBE-E063-4804A8C06C96","1148000","2024-01-16","EC2Y 8BP","F","N","L","FLAT 602","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-03BA-7CBE-E063-4804A8C06C96/current"
"5CF9903B-77A9-7F13-E053-6C04A8C074B1","2000000","2017-09-27","EC2Y 8BP","F","N","L","FLAT 605","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5CF9903B-77A9-7F13-E053-6C04A8C074B1/current"
"B32EBB13-BC59-3C99-E053-6C04A8C09CA1","1680000","2020-08-24","EC2Y 8BP","F","N","L","FLAT 608","MOUNTJOY HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B32EBB13-BC59-3C99-E053-6C04A8C09CA1/current"
"2131FCF5-A7C2-86E8-E063-4804A8C0372B","940000","2024-07-02","EC2Y 8BT","F","N","L","FLAT 1","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF5-A7C2-86E8-E063-4804A8C0372B/current"
"8A78B2AF-D480-5CB0-E053-6B04A8C0F504","855000","2019-03-14","EC2Y 8BT","F","N","L","FLAT 10","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-D480-5CB0-E053-6B04A8C0F504/current"
"045A1898-42D8-9A24-E063-4804A8C048EA","875000","2023-07-13","EC2Y 8BT","F","N","L","FLAT 14","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-42D8-9A24-E063-4804A8C048EA/current"
"55BDCAE5-8A95-521D-E053-6B04A8C0DD7A","920000","2017-06-20","EC2Y 8BT","F","N","L","FLAT 18","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/55BDCAE5-8A95-521D-E053-6B04A8C0DD7A/current"
"9DBAD222-02D8-6EB3-E053-6B04A8C0F257","815000","2019-12-18","EC2Y 8BT","F","N","L","FLAT 19","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-02D8-6EB3-E053-6B04A8C0F257/current"
"55BDCAE6-3FF2-521D-E053-6B04A8C0DD7A","825000","2017-06-09","EC2Y 8BT","F","N","L","FLAT 21","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/55BDCAE6-3FF2-521D-E053-6B04A8C0DD7A/current"
"25E9DA81-27A5-555E-E063-4704A8C066F2","805000","2024-09-30","EC2Y 8BT","F","N","L","FLAT 23","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/25E9DA81-27A5-555E-E063-4704A8C066F2/current"
"F87E72F9-3883-176C-E053-6B04A8C0D2BE","890000","2023-02-22","EC2Y 8BT","F","N","L","FLAT 25","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-3883-176C-E053-6B04A8C0D2BE/current"
"36A61A94-3EE3-DEF2-E063-4704A8C046AE","850000","2024-08-30","EC2Y 8BT","F","N","L","FLAT 26","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A94-3EE3-DEF2-E063-4704A8C046AE/current"
"965B6D91-AC31-95E4-E053-6C04A8C07729","900000","2019-09-19","EC2Y 8BT","F","N","L","FLAT 28","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-AC31-95E4-E053-6C04A8C07729/current"
"4E95D757-A6B4-EDA1-E050-A8C0630539E2","850000","2017-04-03","EC2Y 8BT","F","N","L","FLAT 29","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4E95D757-A6B4-EDA1-E050-A8C0630539E2/current"
"47844C7F-5641-8986-E050-A8C063056488","825000","2017-01-06","EC2Y 8BT","F","N","L","FLAT 31","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/47844C7F-5641-8986-E050-A8C063056488/current"
"FD226035-7A68-4CB7-E053-4804A8C00430","775000","2023-03-24","EC2Y 8BT","F","N","L","FLAT 35","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FD226035-7A68-4CB7-E053-4804A8C00430/current"
"7E86B6FA-6EE5-458C-E053-6B04A8C0C84C","517500","2018-11-21","EC2Y 8BT","F","N","L","FLAT 37","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FA-6EE5-458C-E053-6B04A8C0C84C/current"
"EED73E75-E893-6AF3-E053-6C04A8C08ABA","1150000","2022-10-07","EC2Y 8BT","F","N","L","FLAT 4","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E75-E893-6AF3-E053-6C04A8C08ABA/current"
"64342BFE-9080-422C-E053-6C04A8C0FB8A","635000","2017-12-21","EC2Y 8BT","F","N","L","FLAT 40","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/64342BFE-9080-422C-E053-6C04A8C0FB8A/current"
"152AB734-024A-E651-E063-4704A8C061D9","865420","2023-11-10","EC2Y 8BT","F","N","L","FLAT 42","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB734-024A-E651-E063-4704A8C061D9/current"
"31FB4C17-B0AA-57B9-E050-A8C063053436","900000","2016-03-31","EC2Y 8BT","F","N","L","FLAT 44","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-B0AA-57B9-E050-A8C063053436/current"
"36A61A94-3C83-DEF2-E063-4704A8C046AE","925000","2025-05-23","EC2Y 8BT","F","N","L","FLAT 45","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A94-3C83-DEF2-E063-4704A8C046AE/current"
"75050A84-A75E-9A88-E053-6B04A8C02390","870000","2018-08-15","EC2Y 8BT","F","N","L","FLAT 45","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A84-A75E-9A88-E053-6B04A8C02390/current"
"582D0637-4A10-8F22-E053-6C04A8C01BAC","865000","2017-07-28","EC2Y 8BT","F","N","L","FLAT 46","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/582D0637-4A10-8F22-E053-6C04A8C01BAC/current"
"61D8894E-249E-3DE6-E053-6C04A8C01207","850000","2017-11-17","EC2Y 8BT","F","N","L","FLAT 48","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/61D8894E-249E-3DE6-E053-6C04A8C01207/current"
"2131FCF6-4725-86E8-E063-4804A8C0372B","935000","2024-05-24","EC2Y 8BT","F","N","L","FLAT 5","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF6-4725-86E8-E063-4804A8C0372B/current"
"152AB734-0157-E651-E063-4704A8C061D9","967500","2024-03-08","EC2Y 8BT","F","N","L","FLAT 52","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB734-0157-E651-E063-4704A8C061D9/current"
"31FB4C17-AEDF-57B9-E050-A8C063053436","950000","2016-03-11","EC2Y 8BT","F","N","L","FLAT 52","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/31FB4C17-AEDF-57B9-E050-A8C063053436/current"
"773788C2-ED96-2CE4-E053-6C04A8C05E57","695000","2018-09-14","EC2Y 8BT","F","N","L","FLAT 58","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C2-ED96-2CE4-E053-6C04A8C05E57/current"
"BC8936BB-C7A1-0E2C-E053-6C04A8C0DBF4","1065000","2021-01-29","EC2Y 8BT","F","N","L","FLAT 6","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC8936BB-C7A1-0E2C-E053-6C04A8C0DBF4/current"
"5F54B81D-746C-2B45-E053-6B04A8C01FB0","950000","2017-10-18","EC2Y 8BT","F","N","L","FLAT 6","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5F54B81D-746C-2B45-E053-6B04A8C01FB0/current"
"79A74E21-E36A-1289-E053-6B04A8C01627","760000","2018-10-10","EC2Y 8BT","F","N","L","FLAT 60","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/79A74E21-E36A-1289-E053-6B04A8C01627/current"
"93E6821E-98D9-40FD-E053-6B04A8C0C1DF","840000","2019-08-28","EC2Y 8BT","F","N","L","FLAT 67","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-98D9-40FD-E053-6B04A8C0C1DF/current"
"FAC30766-CEE1-5E20-E053-4704A8C004EE","800000","2023-04-03","EC2Y 8BT","F","N","L","FLAT 7","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30766-CEE1-5E20-E053-4704A8C004EE/current"
"E2D14905-CAA4-4C2D-E053-6B04A8C0422B","720000","2022-05-31","EC2Y 8BT","F","N","L","FLAT 7","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14905-CAA4-4C2D-E053-6B04A8C0422B/current"
"666758D7-16FE-3363-E053-6B04A8C0D74E","920000","2018-01-26","EC2Y 8BT","F","N","L","FLAT 70","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/666758D7-16FE-3363-E053-6B04A8C0D74E/current"
"36A61A94-3EB7-DEF2-E063-4704A8C046AE","925000","2024-12-09","EC2Y 8BT","F","N","L","FLAT 73","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/36A61A94-3EB7-DEF2-E063-4704A8C046AE/current"
"152AB733-77F2-E651-E063-4704A8C061D9","890000","2023-09-13","EC2Y 8BT","F","N","L","FLAT 9","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-77F2-E651-E063-4704A8C061D9/current"
"6DA0844A-2E1E-30F2-E053-6B04A8C05F3B","900000","2018-04-19","EC2Y 8BU","F","N","L","FLAT 108","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/6DA0844A-2E1E-30F2-E053-6B04A8C05F3B/current"
"152AB733-78B8-E651-E063-4704A8C061D9","910000","2023-12-08","EC2Y 8BU","F","N","L","FLAT 111","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-78B8-E651-E063-4704A8C061D9/current"
"4E75C29C-C853-8922-E063-4804A8C094D0","1040000","2025-11-05","EC2Y 8BU","F","N","L","FLAT 112","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4E75C29C-C853-8922-E063-4804A8C094D0/current"
"AC07BBCF-CD06-0445-E053-6C04A8C01E31","975000","2020-05-29","EC2Y 8BU","F","N","L","FLAT 112","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBCF-CD06-0445-E053-6C04A8C01E31/current"
"369DFB15-FE99-3A19-E050-A8C0620518C6","965000","2016-06-03","EC2Y 8BU","F","N","L","FLAT 112","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB15-FE99-3A19-E050-A8C0620518C6/current"
"2131FCF5-AB5A-86E8-E063-4804A8C0372B","720000","2024-04-22","EC2Y 8BU","F","N","L","FLAT 119","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF5-AB5A-86E8-E063-4804A8C0372B/current"
"CD5A9DCC-22C3-310A-E053-6C04A8C00A1F","665000","2020-11-06","EC2Y 8BU","F","N","L","FLAT 119","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CD5A9DCC-22C3-310A-E053-6C04A8C00A1F/current"
"64342BFE-9001-422C-E053-6C04A8C0FB8A","765000","2018-01-09","EC2Y 8BU","F","N","L","FLAT 120","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/64342BFE-9001-422C-E053-6C04A8C0FB8A/current"
"8CAC1318-7F40-0253-E053-6B04A8C08E51","795000","2019-05-28","EC2Y 8BU","F","N","L","FLAT 125","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-7F40-0253-E053-6B04A8C08E51/current"
"F16F63C5-59A5-0491-E053-6C04A8C032ED","815000","2021-09-30","EC2Y 8BU","F","N","L","FLAT 126","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F16F63C5-59A5-0491-E053-6C04A8C032ED/current"
"80E1AA98-65E4-7BF8-E053-6C04A8C00BF2","806000","2018-12-17","EC2Y 8BU","F","N","L","FLAT 127","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-65E4-7BF8-E053-6C04A8C00BF2/current"
"2D4D7608-DEC5-BDF9-E063-4804A8C0672F","872000","2025-01-07","EC2Y 8BU","F","N","L","FLAT 129","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D4D7608-DEC5-BDF9-E063-4804A8C0672F/current"
"34222871-EA05-4D2B-E063-4704A8C07853","925000","2025-02-26","EC2Y 8BU","F","N","L","FLAT 133","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222871-EA05-4D2B-E063-4704A8C07853/current"
"2F7F2B42-A0FF-E08F-E063-4804A8C05A49","775000","2024-10-09","EC2Y 8BU","F","N","L","FLAT 134","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2F7F2B42-A0FF-E08F-E063-4804A8C05A49/current"
"EA3278A9-760E-2676-E053-6B04A8C015F8","475000","2022-07-06","EC2Y 8BU","F","N","L","FLAT 136","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278A9-760E-2676-E053-6B04A8C015F8/current"
"D707E534-B6A4-0AD9-E053-6B04A8C067CC","712500","2021-09-13","EC2Y 8BU","F","N","L","FLAT 138","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E534-B6A4-0AD9-E053-6B04A8C067CC/current"
"34222871-E85C-4D2B-E063-4704A8C07853","715000","2025-03-14","EC2Y 8BU","F","N","L","FLAT 139","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/34222871-E85C-4D2B-E063-4704A8C07853/current"
"FAC30766-CF09-5E20-E053-4704A8C004EE","675000","2022-12-09","EC2Y 8BU","F","N","L","FLAT 140","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30766-CF09-5E20-E053-4704A8C004EE/current"
"D93B27B1-16EA-3100-E053-6C04A8C08887","825000","2022-01-28","EC2Y 8BU","F","N","L","FLAT 144","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B1-16EA-3100-E053-6C04A8C08887/current"
"31C68071-B066-FEE3-E063-4804A8C04F37","860000","2025-02-27","EC2Y 8BU","F","N","L","FLAT 146","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/31C68071-B066-FEE3-E063-4804A8C04F37/current"
"EC7AD099-FB56-9200-E053-6C04A8C0E306","880000","2022-09-14","EC2Y 8BU","F","N","L","FLAT 152","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD099-FB56-9200-E053-6C04A8C0E306/current"
"5A9D8B55-74A3-68EB-E053-6B04A8C0D293","790000","2017-08-07","EC2Y 8BU","F","N","L","FLAT 154","THOMAS MORE HOUSE","BARBICAN","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5A9D8B55-74A3-68EB-E053-6B04A8C0D293/current"
